#                                                                   --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
#target name        accession  query name               accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ----------     -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
PF08242_seed         -          sp|A0A0H3PEK7|TLYA_CAMJJ -            4.4e-08   20.1   0.2   1.4e-07   18.5   0.0   1.9   2   0   0   2   2   2   1 -
PF08242_seed         -          sp|A0A0N9HMN6|POMT3_SINHE -            1.2e-06   15.5   0.2   3.5e-06   14.0   0.1   1.9   2   1   0   2   2   2   1 -
PF08242_seed         -          sp|A0A4P8DY91|COMTS_PEUPR -            4.2e-06   13.8   0.0   0.00022    8.3   0.0   2.4   1   1   0   1   1   1   1 -
PF08242_seed         -          sp|A2AUU0|METL8_MOUSE -            1.1e-10   28.5   0.2   4.2e-10   26.6   0.0   2.0   2   1   1   3   3   3   1 -
PF08242_seed         -          sp|A3KPF2|ANM14_ARATH -            1.9e-06   14.9   0.0   2.1e-05   11.5   0.0   2.4   2   0   0   2   2   2   1 -
PF08242_seed         -          sp|A8C927|NPMA_ECOLX -            9.9e-07   15.8   0.0   1.7e-06   15.0   0.0   1.4   1   0   0   1   1   1   1 -
PF08242_seed         -          sp|A8MUP2|CSKMT_HUMAN -            2.9e-08   20.7   0.0   9.7e-08   19.0   0.0   1.8   1   1   0   1   1   1   1 -
PF08242_seed         -          sp|B0EXJ8|HTOMT_CATRO -              1e-06   15.8   0.0   3.1e-06   14.2   0.0   1.9   2   1   0   2   2   2   1 -
PF08242_seed         -          sp|B0ZB55|OMT1_HUMLU -            9.2e-08   19.1   0.1   1.1e-06   15.6   0.1   2.3   1   1   0   1   1   1   1 -
PF08242_seed         -          sp|B3DLB3|ANM2_XENTR -            2.6e-08   20.9   0.0   4.3e-08   20.1   0.0   1.4   1   0   0   1   1   1   1 -
PF08242_seed         -          sp|B3GSH5|ASMT_RAT   -            2.5e-09   24.1   0.0   6.4e-09   22.8   0.0   1.7   1   0   0   1   1   1   1 -
PF08242_seed         -          sp|C8VQG9|LAEA_EMENI -            9.4e-09   22.3   0.0   2.8e-08   20.8   0.0   1.9   1   1   0   1   1   1   1 -
